icao24,callsign,country_icao,time_at_position,longitude,latitude,altitude,on_ground,speed_kmh,true_track,vertical_rate,sensors,geo_altitude,spi,located_at
02a1a3,LBT2350 ,Tunisia,12:18:05,15.3259,46.1106,9745.98,False,231.83,17.83,-5.2,,10195.56,False,Ljubljana Jože Pučnik Airport
3c6590,DLH8AT  ,Germany,12:18:04,10.6982,48.8554,4777.74,False,190.66,133.69,-10.4,,5044.44,False,Nuremberg Airport
3c6598,DLH9XM  ,Germany,12:18:03,11.3406,48.3478,1729.74,False,129.96,121.24,0.65,,1905.0,False,Munich Airport
3c6597,DLH8PW  ,Germany,12:18:04,13.2945,49.5564,8343.9,False,203.93,216.9,-6.83,,8663.94,False,Václav Havel Airport Prague
398338,FHAZY   ,France,12:18:04,6.6269,51.6075,480.06,False,37.6,163.3,0.0,,617.22,False,Düsseldorf Airport
39966b,FGO086  ,France,12:18:05,16.5947,46.865,11887.2,False,264.49,102.47,0.0,,12374.88,False,Zagreb Franjo Tuđman International Airport
4b5da7,TE26    ,Switzerland,12:18:04,8.5522,47.449,,True,8.23,334.69,,,,False,Zürich Airport
4b5da2,TE21    ,Switzerland,12:17:58,8.5624,47.4458,,True,0.64,67.5,,,,False,Zürich Airport
39e68a,AFR31NP ,France,12:18:04,5.2027,47.3158,10706.1,False,213.47,321.56,-5.2,,11170.92,False,Geneva Cointrin International Airport
3c6542,DLH6EM  ,Germany,12:18:04,18.2364,46.4714,11582.4,False,214.37,302.36,0.0,,12070.08,False,Budapest Liszt Ferenc International Airport
3c7889,LBT215  ,Germany,12:18:05,10.2234,47.2129,11277.6,False,232.41,173.65,0.0,,11750.04,False,Zürich Airport
3c6550,LHX5HU  ,Germany,12:18:05,15.2991,47.357,10363.2,False,197.94,286.46,0.0,,10797.54,False,Vienna International Airport
40825f,EXS27KG ,United Kingdom,12:18:05,11.7311,45.6588,10980.42,False,206.14,305.55,0.0,,11529.06,False,Venice Marco Polo Airport
39e683,AFR19JG ,France,12:18:04,10.8984,48.7073,4244.34,False,214.63,134.42,-11.38,,4488.18,False,Munich Airport
39e686,AFR27LK ,France,12:18:05,12.2762,45.4462,327.66,False,75.41,41.96,-4.55,,449.58,False,Venice Marco Polo Airport
39e687,AFR29JA ,France,12:18:04,6.4771,49.6887,10934.7,False,245.99,73.73,2.6,,11315.7,False,Luxembourg-Findel International Airport
3c654e,LHX1877 ,Germany,12:18:04,12.8067,45.1619,11590.02,False,219.09,354.61,-0.33,,12131.04,False,Venice Marco Polo Airport
39e693,AFR51QW ,France,12:18:04,15.0943,51.2188,10972.8,False,206.36,253.19,0.0,,11216.64,False,Václav Havel Airport Prague
39e692,AFR35HP ,France,12:18:04,8.547,53.9025,10668.0,False,242.24,48.01,0.0,,10881.36,False,Hamburg Helmut Schmidt Airport
39e698,AFR58ZD ,France,12:18:03,5.8973,46.7163,10972.8,False,192.68,310.45,0.0,,11460.48,False,Geneva Cointrin International Airport
4b5db2,RTT16   ,Switzerland,12:18:04,8.5575,47.4536,,True,1.54,59.06,,,,False,Zürich Airport
4b5dbe,TU018   ,Switzerland,12:18:03,8.5508,47.4603,,True,1.8,157.5,,,,False,Zürich Airport
3c64b1,DLH1EJ  ,Germany,12:09:42,19.8376,54.516,10980.42,False,4.12,270.0,0.33,,10020.3,False,Gdańsk Lech Wałęsa Airport
3c64a7,DLH57P  ,Germany,12:17:59,11.7617,48.3623,381.0,False,70.9,83.75,-3.9,,525.78,False,Munich Airport
0a0044,DAH2070 ,Algeria,12:18:04,6.7251,45.7764,12192.0,False,238.97,357.29,0.0,,12740.64,False,Geneva Cointrin International Airport
4080ea,BAW676  ,United Kingdom,12:18:04,13.8671,48.9512,10668.0,False,263.94,132.71,-0.33,,11041.38,False,Václav Havel Airport Prague
4a08e9,ROT383X ,Romania,12:18:04,7.7815,47.3952,12184.38,False,205.99,267.42,0.0,,12672.06,False,EuroAirport Basel-Mulhouse-Freiburg
49410c,NJE181L ,Portugal,12:18:03,8.5694,47.4577,350.52,True,0.0,92.81,,,,False,Zürich Airport
3c64c6,DLH760  ,Germany,12:18:04,12.2152,48.4792,10058.4,False,264.32,102.82,0.0,,10439.4,False,Munich Airport
3c64c5,DLH756  ,Germany,12:18:04,15.9879,47.6491,10058.4,False,280.86,109.7,0.0,,10454.64,False,Vienna International Airport
0a0022,DAH2026 ,Algeria,12:18:04,8.616,45.0429,2346.96,False,153.95,46.76,-6.83,,2552.7,False,Milan Malpensa International Airport
4b28aa,HBPKK   ,Switzerland,12:18:05,7.0553,47.2932,1600.2,False,64.41,316.62,-0.98,,1737.36,False,EuroAirport Basel-Mulhouse-Freiburg
3c64f3,,Germany,12:16:08,18.902,46.8308,11582.4,False,233.09,297.47,0.0,,12077.7,False,Budapest Liszt Ferenc International Airport
4080c1,RUK19JK ,United Kingdom,12:18:04,10.7127,48.1901,11582.4,False,208.25,307.07,0.0,,12001.5,False,Munich Airport
4b28e3,HBPMP   ,Switzerland,12:18:04,6.5248,46.5963,1112.52,False,64.89,194.7,1.63,,1242.06,False,Geneva Cointrin International Airport
4b4b05,HB1630  ,Switzerland,12:15:55,9.0332,47.5772,403.86,False,27.68,138.01,-0.33,,563.88,False,Zürich Airport
3c64ed,DLH519  ,Germany,12:18:05,8.5816,50.1462,2354.58,False,149.09,69.81,-5.2,,2537.46,False,Frankfurt Airport
4009c6,BAW68H  ,United Kingdom,12:16:20,19.2601,47.431,,True,0.0,42.19,,,,False,Budapest Liszt Ferenc International Airport
3c6635,DLH9HW  ,Germany,12:17:58,19.261,47.4351,,True,0.32,219.38,,,,False,Budapest Liszt Ferenc International Airport
7103da,SVA239  ,Saudi Arabia,12:18:04,5.8065,46.0312,2019.3,False,114.23,45.36,-4.55,,2202.18,False,Geneva Cointrin International Airport
4b15ef,EDW371T ,Switzerland,12:18:04,8.4758,47.5261,701.04,False,73.19,137.56,-3.58,,845.82,False,Zürich Airport
408181,EZY38GP ,United Kingdom,12:18:04,8.2752,49.3757,11582.4,False,209.67,305.21,0.0,,11993.88,False,Frankfurt Airport
3c6641,DLH4AH  ,Germany,12:18:04,8.6806,50.5206,5836.92,False,203.36,32.6,10.08,,6035.04,False,Frankfurt Airport
4b4b41,,Switzerland,12:13:30,9.0433,47.5782,388.62,False,26.0,297.07,-0.33,,556.26,False,Zürich Airport
4b15db,EDW10   ,Switzerland,12:18:04,9.5704,50.0295,10888.98,False,247.45,3.7,5.2,,11247.12,False,Frankfurt Airport
40815b,EZY13ZH ,United Kingdom,12:18:04,12.3293,47.7383,10668.0,False,259.44,136.37,0.0,,11102.34,False,Munich Airport
3c6654,DLH1PF  ,Germany,12:18:04,11.4087,48.42,1729.74,False,132.03,263.51,0.0,,1905.0,False,Munich Airport
39d304,TVF98UM ,France,12:18:04,6.5951,45.381,11582.4,False,199.26,283.89,0.0,,12123.42,False,Turin Airport
39d305,TVF87LL ,France,12:18:04,7.8755,45.6866,11582.4,False,197.74,286.78,0.0,,12115.8,False,Turin Airport
3d0a8c,DECGA   ,Germany,12:18:04,6.7783,51.7647,838.2,False,53.1,215.54,-0.33,,952.5,False,Düsseldorf Airport
7103d8,SVA113  ,Saudi Arabia,12:18:04,19.7139,45.2453,11582.4,False,242.4,321.55,0.0,,12115.8,False,Belgrade Nikola Tesla Airport
3d1ad1,DEIKF   ,Germany,12:18:03,6.9082,51.4228,335.28,False,53.2,37.53,0.0,,472.44,False,Düsseldorf Airport
3c6461,CFG7CM  ,Germany,12:18:01,8.5579,47.4551,350.52,True,4.89,87.19,,,,False,Zürich Airport
3de747,HSOVJ2  ,Germany,12:17:23,7.2593,53.4179,198.12,False,67.52,139.64,-2.28,,495.3,False,Hamburg Helmut Schmidt Airport
3c6475,CFG2MF  ,Germany,12:13:55,8.5701,50.0489,,True,1.29,295.31,,,,False,Frankfurt Airport
3c6484,DLH9AC  ,Germany,12:18:04,9.2375,53.5252,10668.0,False,235.67,164.3,0.0,,10881.36,False,Hamburg Helmut Schmidt Airport
3c6488,DLH1PP  ,Germany,12:18:04,10.3688,48.8649,8610.6,False,245.71,137.12,5.85,,8961.12,False,Stuttgart Airport
3c6487,DLH804  ,Germany,12:18:04,8.9956,51.0216,8252.46,False,225.65,24.23,4.88,,8549.64,False,Frankfurt Airport
3c648b,DLH62A  ,Germany,12:18:04,6.7045,46.1011,10980.42,False,240.14,6.27,-0.33,,11468.1,False,Geneva Cointrin International Airport
3c6494,EWG53B  ,Germany,12:18:04,14.1566,48.0903,10972.8,False,201.27,318.94,-0.33,,11384.28,False,Munich Airport
3c6429,CFG6VE  ,Germany,12:15:15,10.0026,53.6315,,True,4.12,177.19,,,,False,Hamburg Helmut Schmidt Airport
440c9b,OEGTR   ,Austria,12:18:05,19.2459,47.4332,60.96,False,47.38,311.48,-0.33,,182.88,False,Budapest Liszt Ferenc International Airport
4b1615,SWR43C  ,Switzerland,12:18:05,11.7545,54.3391,8534.4,False,230.31,20.26,0.0,,8732.52,False,Hamburg Helmut Schmidt Airport
3c6449,DLH7AX  ,Germany,12:18:04,8.7243,50.0729,579.12,False,93.15,248.96,-5.2,,746.76,False,Frankfurt Airport
3c6448,DLH2LR  ,Germany,12:18:04,11.3543,48.7133,5212.08,False,193.74,323.31,11.05,,5478.78,False,Munich Airport
4b161f,EDW332  ,Switzerland,12:18:04,11.4315,46.1565,10850.88,False,253.85,142.41,5.2,,11361.42,False,Verona Villafranca Valerio Catullo Airport
3c6445,DLH5PW  ,Germany,12:18:05,5.2088,52.5072,1935.48,False,132.99,276.22,-8.45,,2087.88,False,Amsterdam Airport Schiphol
3c644c,DLH3HR  ,Germany,12:18:04,13.8645,48.059,6065.52,False,184.17,270.0,-7.8,,6377.94,False,Munich Airport
4856c9,PHKFC   ,Kingdom of the Netherlands,12:17:12,6.5856,53.1273,,True,5.92,50.62,,,,False,Amsterdam Airport Schiphol
3c6450,DLH3WU  ,Germany,12:18:04,14.4794,47.2306,9235.44,False,213.62,302.81,-4.88,,9669.78,False,Ljubljana Jože Pučnik Airport
440c6f,EJU92GV ,Austria,12:17:43,8.7255,45.64,,True,8.23,168.75,,,,False,Milan Malpensa International Airport
440c83,EJU81HQ ,Austria,12:18:04,17.4718,47.0433,11582.4,False,216.98,317.31,-0.33,,12054.84,False,M. R. Štefánik Airport
4b1698,SWR105Z ,Switzerland,12:18:05,9.6625,50.9456,10965.18,False,222.78,3.97,0.0,,11277.6,False,Frankfurt Airport
4b1691,SWR560A ,Switzerland,12:18:03,12.3659,47.3115,10378.44,False,197.62,313.21,-0.33,,10820.4,False,Munich Airport
4b1693,SWR533X ,Switzerland,12:18:00,6.0252,46.0969,1234.44,False,137.4,268.5,-7.48,,1379.22,False,Geneva Cointrin International Airport
3ef44f,D5048   ,Germany,12:18:04,9.1404,51.1403,1744.98,False,28.85,356.93,-0.33,,1905.0,False,Frankfurt Airport
49514f,TAP1241 ,Portugal,12:18:04,15.39,48.8705,8732.52,False,257.76,162.94,7.15,,9075.42,False,Vienna International Airport
440c32,EJU727N ,Austria,12:17:17,8.7375,45.6161,,True,2.31,61.88,,,,False,Milan Malpensa International Airport
4b027d,EZS84NK ,Switzerland,12:14:29,7.5323,47.5973,,True,0.0,64.69,,,,False,EuroAirport Basel-Mulhouse-Freiburg
a0a54a,UAL423  ,United States,12:18:04,7.7336,49.4029,10355.58,False,239.04,313.87,-0.33,,10721.34,False,Frankfurt Airport
460483,FSF200B ,Finland,12:18:03,7.7144,49.0788,2438.4,False,87.26,306.13,0.0,,2628.9,False,Stuttgart Airport
4b028e,SWR968  ,Switzerland,12:17:51,8.559,47.448,342.9,True,0.0,244.69,,,,False,Zürich Airport
4b0295,SWR5PF  ,Switzerland,12:18:05,9.3779,46.8106,8031.48,False,246.27,125.65,7.8,,8427.72,False,Zürich Airport
3991e4,AFR84DU ,France,12:18:04,13.249,48.6919,10972.8,False,200.59,287.92,0.0,,11369.04,False,Munich Airport
3991e0,AFR390V ,France,12:18:04,5.9686,45.1128,7322.82,False,235.01,325.61,-0.65,,7741.92,False,Lyon Saint-Exupéry Airport
3991e1,AFR1889 ,France,12:18:04,12.2729,48.8004,10972.8,False,198.31,282.74,0.0,,11361.42,False,Munich Airport
3c76ef,KLM71F  ,Germany,12:18:00,11.0779,49.4952,,True,0.0,188.44,,,,False,Nuremberg Airport
4b27bf,HBPBJ   ,Switzerland,12:18:04,5.1624,46.1617,1257.3,False,38.73,300.31,-0.98,,1409.7,False,Lyon Saint-Exupéry Airport
3de6ac,HSOPK4  ,Germany,12:18:03,7.0725,53.4282,685.8,False,64.46,298.61,-0.98,,815.34,False,Hamburg Helmut Schmidt Airport
3e06cc,DHTTS   ,Germany,12:17:56,13.3557,48.4994,335.28,False,47.72,11.19,-1.3,,472.44,False,Munich Airport
4246a3,AZG203  ,United Kingdom,12:18:04,5.6587,52.4849,3505.2,False,156.59,275.47,-5.53,,3688.08,False,Amsterdam Airport Schiphol
4006eb,EXS91VH ,United Kingdom,12:18:05,9.7935,49.4902,10668.0,False,241.98,136.46,-0.33,,11049.0,False,Nuremberg Airport
440aba,OEDCG   ,Austria,12:18:04,14.0069,47.9746,1188.72,False,40.98,231.12,-0.33,,1341.12,False,Munich Airport
485706,PHIFR   ,Kingdom of the Netherlands,12:18:05,5.9398,51.811,807.72,False,54.14,176.19,-1.95,,944.88,False,Eindhoven Airport
4b5d51,GALA51  ,Switzerland,12:18:02,8.5476,47.4539,,True,1.54,334.69,,,,False,Zürich Airport
42475d,TBJ78   ,United Kingdom,12:18:03,13.665,45.8728,12496.8,False,277.91,88.41,0.0,,13022.58,False,Ljubljana Jože Pučnik Airport
3d70f9,DFPAN   ,Germany,12:18:05,13.8091,52.4428,1051.56,False,108.52,248.3,-4.88,,1188.72,False,Berlin Brandenburg Airport
4a91f9,SAS7462 ,Sweden,12:18:04,17.1632,50.8612,11597.64,False,230.54,328.97,0.0,,11879.58,False,Kraków John Paul II International Airport
4a91f8,SAS58M  ,Sweden,12:18:05,13.3988,51.4802,11574.78,False,232.53,17.11,-0.33,,11841.48,False,Leipzig/Halle Airport
4951d8,TAP71LW ,Portugal,12:18:04,14.0187,47.1462,10058.4,False,206.1,238.89,0.0,,10500.36,False,Ljubljana Jože Pučnik Airport
3df926,CHX16   ,Germany,12:16:31,7.0008,49.2206,274.32,False,8.52,205.02,-1.95,,388.62,False,Luxembourg-Findel International Airport
392ae2,AFR12XH ,France,12:18:05,9.2146,46.9038,10668.0,False,267.11,126.38,0.0,,11140.44,False,Zürich Airport
408026,TOM483  ,United Kingdom,12:18:04,9.8421,48.6185,11582.4,False,214.73,306.62,0.0,,11986.26,False,Stuttgart Airport
3e060d,GNY4907 ,Germany,12:17:09,9.8499,54.1489,167.64,False,47.08,213.86,0.65,,274.32,False,Hamburg Helmut Schmidt Airport
4b2830,HBPFS   ,Switzerland,12:18:04,8.921,49.6682,1661.16,False,58.25,54.34,1.3,,1821.18,False,Frankfurt Airport
4a4eae,HYS473  ,Romania,12:18:04,9.8623,51.3796,10363.2,False,208.27,292.51,0.0,,10675.62,False,Hannover Airport
4b2858,HBPHG   ,Switzerland,12:18:05,8.3114,47.8699,1470.66,False,65.09,253.0,0.98,,1592.58,False,Zürich Airport
440d5f,OE7162  ,Austria,12:15:42,14.332,48.3022,152.4,False,37.16,158.05,-0.33,,327.66,False,Vienna International Airport
495297,TAP56DJ ,Portugal,12:16:23,9.9999,53.6293,,True,0.0,205.31,,,,False,Hamburg Helmut Schmidt Airport
440d34,OEKMH   ,Austria,12:18:04,8.8839,49.9288,815.34,False,83.21,59.95,0.0,,975.36,False,Frankfurt Airport
4b288b,HBPJF   ,Switzerland,12:18:03,8.8371,46.1666,441.96,False,48.0,300.96,5.85,,563.88,False,Milan Malpensa International Airport
440d39,JVW224  ,Austria,12:18:05,7.1194,45.9706,13106.4,False,189.11,319.86,-0.33,,13662.66,False,Geneva Cointrin International Airport
400942,BAW85GA ,United Kingdom,12:18:04,11.0173,48.1464,11582.4,False,207.34,306.02,0.0,,12009.12,False,Munich Airport
3fbcd7,GAF 361 ,Germany,12:18:05,11.3878,49.8243,1828.8,False,66.51,208.15,-0.65,,1996.44,False,Nuremberg Airport
3de665,DHHMR   ,Germany,12:18:04,7.8599,53.2668,1828.8,False,86.08,72.97,0.33,,1958.34,False,Hamburg Helmut Schmidt Airport
440d1f,OEXAR   ,Austria,12:18:04,16.152,47.8838,624.84,False,43.02,48.88,-1.63,,784.86,False,Vienna International Airport
4baada,THY2VR  ,Turkey,12:16:08,18.0021,45.4734,10972.8,False,207.38,298.28,-0.33,,11483.34,False,Zagreb Franjo Tuđman International Airport
a7e941,LXJ609  ,United States,12:18:04,8.5504,47.4493,,True,0.0,154.69,,,,False,Zürich Airport
7105ac,SVA105  ,Saudi Arabia,12:18:04,7.125,50.4512,11574.78,False,231.03,292.8,-0.33,,11963.4,False,Cologne Bonn Airport
48455a,KLM98X  ,Kingdom of the Netherlands,12:18:04,14.4497,47.3297,11582.4,False,205.92,318.54,0.0,,12031.98,False,Ljubljana Jože Pučnik Airport
4baace,THY6HV  ,Turkey,12:16:08,18.4502,45.4727,11582.4,False,206.87,297.71,0.0,,12108.18,False,Belgrade Nikola Tesla Airport
484559,KLM1314 ,Kingdom of the Netherlands,12:18:04,7.0408,52.715,7856.22,False,216.23,257.91,-5.53,,8115.3,False,Düsseldorf Airport
484558,KLM1972 ,Kingdom of the Netherlands,12:18:03,11.659,46.6432,11582.4,False,198.26,314.47,0.0,,12070.08,False,Venice Marco Polo Airport
484557,KLM31C  ,Kingdom of the Netherlands,12:18:04,8.4268,50.1925,11277.6,False,254.85,131.15,0.0,,11628.12,False,Frankfurt Airport
3f0082,D8171   ,Germany,12:18:05,11.291,50.6651,1524.0,False,21.21,247.17,-0.65,,1714.5,False,Leipzig/Halle Airport
4b39a3,PCH566  ,Switzerland,12:18:04,8.3432,46.9135,13395.96,False,175.68,354.62,2.93,,13906.5,False,Zürich Airport
3d1b1a,DEINA   ,Germany,12:18:04,8.5876,48.1942,1386.84,False,61.85,11.03,0.33,,1516.38,False,Stuttgart Airport
484516,PHVSY   ,Kingdom of the Netherlands,12:18:04,5.5295,53.2971,304.8,False,47.42,208.51,1.63,,434.34,False,Amsterdam Airport Schiphol
4ca9c2,RYR7KY  ,Ireland,12:15:32,8.7161,45.6253,,True,1.03,168.75,,,,False,Milan Malpensa International Airport
4ca9aa,RYR9RQ  ,Ireland,12:18:04,16.075,51.9827,5844.54,False,188.52,212.52,9.75,,5996.94,False,Berlin Brandenburg Airport
4b5c38,GALA4   ,Switzerland,12:17:55,8.5494,47.4604,,True,0.0,343.12,,,,False,Zürich Airport
4b5c36,URSULA3 ,Switzerland,12:16:29,8.5569,47.463,,True,2.06,70.31,,,,False,Zürich Airport
4b5c1d,ZEBRA1  ,Switzerland,12:17:38,8.5581,47.4487,,True,0.0,199.69,,,,False,Zürich Airport
3ef2c2,D4651   ,Germany,12:18:04,6.5658,49.6736,762.0,False,30.11,163.11,-0.33,,236.22,False,Luxembourg-Findel International Airport
3dd2cb,GAM332  ,Germany,12:17:58,9.3994,51.4206,213.36,False,54.17,274.36,0.0,,358.14,False,Hannover Airport
3dd2c9,GAM345  ,Germany,12:18:04,7.6435,52.119,457.2,False,47.55,185.59,3.25,,601.98,False,Düsseldorf Airport
440bd1,OEKFJ   ,Austria,12:18:04,13.1525,45.5514,396.24,False,50.17,95.89,0.98,,510.54,False,Venice Marco Polo Airport
4ca9cc,RYR8AZ  ,Ireland,12:18:04,16.7577,48.8542,11277.6,False,254.27,108.4,0.0,,11650.98,False,M. R. Štefánik Airport
4b5c72,ZUERI6  ,Switzerland,12:18:03,8.551,47.4458,,True,0.06,267.19,,,,False,Zürich Airport
3dd2cf,GAM005  ,Germany,12:18:04,8.128,51.7962,1432.56,False,68.61,118.68,0.33,,1584.96,False,Düsseldorf Airport
3dd2ce,SPICY13 ,Germany,12:18:04,9.7242,50.2975,967.74,False,64.04,354.93,-1.63,,1127.76,False,Frankfurt Airport
3c0bd2,DATMJ   ,Germany,12:18:04,13.6368,45.9923,8328.66,False,221.41,192.62,-8.13,,8747.76,False,Ljubljana Jože Pučnik Airport
47ba1d,SAS7562 ,Norway,12:00:53,17.5168,52.3775,11567.16,False,229.59,329.87,-0.33,,11788.14,False,Gdańsk Lech Wałęsa Airport
4854ca,TRA1Z   ,Kingdom of the Netherlands,12:18:04,12.2427,48.862,11582.4,False,211.11,320.14,0.0,,11963.4,False,Munich Airport
4841a9,TRA6762 ,Kingdom of the Netherlands,12:18:04,14.1574,47.4818,11582.4,False,205.53,314.7,0.0,,12031.98,False,Ljubljana Jože Pučnik Airport
3de527,DHHAL   ,Germany,12:18:04,11.4745,48.284,495.3,False,50.79,236.15,-2.6,,640.08,False,Munich Airport
490d0d,NJE660H ,Portugal,12:18:04,9.3865,45.3381,13106.4,False,219.13,288.48,-0.33,,13647.42,False,Milan Bergamo Airport / Antonio Locatelli Air Base
440a4a,OEFDV   ,Austria,12:18:04,13.3683,49.4724,1318.26,False,94.98,127.74,-19.51,,1470.66,False,Václav Havel Airport Prague
490d01,NJE230E ,Portugal,12:18:05,14.4662,49.7786,3154.68,False,150.09,48.06,-14.31,,3337.56,False,Václav Havel Airport Prague
440a84,AOJ4CL  ,Austria,12:17:40,9.9878,53.6262,,True,0.06,241.88,,,,False,Hamburg Helmut Schmidt Airport
4867c3,KLM76R  ,Kingdom of the Netherlands,12:18:04,10.9107,47.0552,10035.54,False,219.16,331.39,2.93,,10507.98,False,Munich Airport
3df80c,CHX19   ,Germany,12:17:59,10.6378,53.3047,274.32,False,59.54,320.26,0.33,,403.86,False,Hamburg Helmut Schmidt Airport
4b1402,HBHPA   ,Switzerland,12:18:03,6.8983,46.6248,1272.54,False,87.79,144.54,4.55,,1424.94,False,Geneva Cointrin International Airport
a16883,DAL289  ,United States,12:18:04,6.0337,47.8636,8534.4,False,226.55,294.41,0.33,,8884.92,False,EuroAirport Basel-Mulhouse-Freiburg
394f06,NAK030R ,France,12:18:04,5.2726,45.3635,670.56,False,51.96,270.0,4.23,,800.1,False,Lyon Saint-Exupéry Airport
486840,TRA81Y  ,Kingdom of the Netherlands,12:18:04,5.3313,52.2124,4168.14,False,192.61,126.75,15.28,,4366.26,False,Amsterdam Airport Schiphol
3cd90e,PTN22Y  ,Germany,12:18:05,8.9663,48.5133,13106.4,False,196.5,316.49,0.0,,13578.84,False,Stuttgart Airport
4bab30,THY57C  ,Turkey,12:18:05,18.0054,46.3038,10972.8,False,206.56,300.21,0.0,,11437.62,False,Budapest Liszt Ferenc International Airport
4ca8d9,RYR73AX ,Ireland,12:18:04,5.6324,49.4808,9753.6,False,248.91,71.19,0.0,,10111.74,False,Luxembourg-Findel International Airport
3c0ac7,CFG5MP  ,Germany,12:18:04,10.4731,50.1664,10980.42,False,204.36,306.09,0.33,,11323.32,False,Nuremberg Airport
4baa4b,THY5CL  ,Turkey,12:17:07,19.8809,54.8549,10363.2,False,0.0,0.0,0.0,,9403.08,False,Gdańsk Lech Wałęsa Airport
3f2401,DLZNT   ,Germany,12:18:04,9.6197,47.5475,655.32,False,20.01,316.04,-0.33,,792.48,False,Zürich Airport
3c0acc,CFG3MT  ,Germany,12:18:03,8.5813,50.0414,,True,8.23,50.62,,,,False,Frankfurt Airport
47bb0a,SAS81E  ,Norway,11:59:03,19.5225,51.9999,11590.02,False,243.8,339.88,-0.33,,11704.32,False,Warsaw Chopin Airport
4baa85,THY7BG  ,Turkey,12:18:04,8.8604,47.7077,3474.72,False,139.66,273.38,-6.83,,3703.32,False,Zürich Airport
49c3df,OKDUD23 ,Czech Republic,12:16:37,15.0786,50.6602,365.76,False,33.76,187.88,-0.33,,,False,Václav Havel Airport Prague
4a1923,FIA901  ,Romania,12:18:04,15.2712,49.5016,10980.42,False,198.93,282.85,0.0,,11308.08,False,Václav Havel Airport Prague
4a1922,FIA615  ,Romania,12:17:58,11.7811,48.3488,,True,5.66,70.31,,,,False,Munich Airport
4baa65,THY7LM  ,Turkey,12:18:05,15.473,50.1216,10073.64,False,264.84,131.93,0.0,,10347.96,False,Václav Havel Airport Prague
400771,BAW2161 ,United Kingdom,12:18:04,16.2746,47.9211,10668.0,False,292.08,114.89,0.0,,11056.62,False,Vienna International Airport
4baa6e,THY9FN  ,Turkey,12:18:03,14.2616,50.1095,,True,6.69,33.75,,,,False,Václav Havel Airport Prague
4baa6c,THY7VL  ,Turkey,12:17:31,13.5031,52.357,,True,10.29,67.5,,,,False,Berlin Brandenburg Airport
4baa6a,THY9XY  ,Turkey,12:18:04,12.2788,48.1859,3352.8,False,128.75,302.1,0.0,,3566.16,False,Munich Airport
3c7421,,Germany,12:17:56,8.5341,50.036,,True,13.38,247.5,,,,False,Frankfurt Airport
3c7422,TUI9BT  ,Germany,12:18:04,8.7258,47.2788,9738.36,False,234.22,182.01,5.53,,10165.08,False,Zürich Airport
49c3fa,OKDUD52 ,Czech Republic,12:18:04,14.5664,50.2913,434.34,False,48.49,131.13,-0.33,,,False,Václav Havel Airport Prague
4ca910,RYR491B ,Ireland,12:18:04,5.426,49.6393,7970.52,False,236.06,251.05,11.38,,8298.18,False,Luxembourg-Findel International Airport
440b1e,EJU5010 ,Austria,12:18:04,18.9211,46.4188,10363.2,False,202.55,320.77,0.33,,10812.78,False,Budapest Liszt Ferenc International Airport
4b3978,TSW4W   ,Switzerland,12:14:13,8.5721,47.4547,,True,2.83,275.62,,,,False,Zürich Airport
4868a6,KLM26F  ,Kingdom of the Netherlands,12:18:04,5.0889,45.7224,175.26,False,52.16,354.91,-0.33,,304.8,False,Lyon Saint-Exupéry Airport
4b7fe0,T333    ,Switzerland,12:15:22,7.1958,46.5898,1684.02,False,61.75,178.57,0.98,,1844.04,False,Geneva Cointrin International Airport
4b7fd7,T342    ,Switzerland,12:17:54,8.2838,46.9461,411.48,False,50.6,198.99,-0.33,,541.02,False,Zürich Airport
4ca961,NOS324  ,Ireland,12:18:05,8.7234,45.6288,,True,29.32,348.75,,,,False,Milan Malpensa International Airport
3d09fa,DECAK   ,Germany,12:18:04,11.2869,49.6483,944.88,False,51.19,95.77,0.65,,1112.52,False,Nuremberg Airport
4ca891,RYR67MX ,Ireland,12:18:04,8.7952,48.5851,11277.6,False,243.13,140.75,-0.33,,11696.7,False,Stuttgart Airport
3ef158,D4289   ,Germany,12:17:57,6.7544,52.146,731.52,False,31.7,76.87,-0.33,,,False,Düsseldorf Airport
4ca894,RYR66KB ,Ireland,12:17:58,8.7186,45.6255,,True,0.32,348.75,,,,False,Milan Malpensa International Airport
3d3f2f,DEWEH   ,Germany,12:18:03,9.7519,48.1035,563.88,False,34.56,44.4,-2.93,,708.66,False,Stuttgart Airport
44866c,OOASL   ,Belgium,12:18:03,16.4867,50.7256,8534.4,False,135.37,118.61,0.0,,8770.62,False,Václav Havel Airport Prague
781225,CSZ866  ,China,12:18:05,11.0714,46.6087,10363.2,False,257.22,26.36,0.0,,10828.02,False,Verona Villafranca Valerio Catullo Airport
47ba78,SAS41W  ,Norway,12:18:04,13.8731,52.1622,11887.2,False,239.46,20.5,0.98,,12146.28,False,Berlin Brandenburg Airport
501dd0,CTN474V ,Croatia,12:18:04,5.9261,45.3432,4594.86,False,140.6,272.73,-3.58,,4907.28,False,Lyon Saint-Exupéry Airport
3c0c9e,TUI41M  ,Germany,12:18:04,14.859,47.6414,11277.6,False,257.05,142.24,-0.33,,11711.94,False,Vienna International Airport
4b23f1,HBNPX   ,Switzerland,12:15:29,6.821,46.4695,929.64,False,42.44,120.61,1.3,,1066.8,False,Geneva Cointrin International Airport
a1ea6d,N222WK  ,United States,12:16:24,8.1527,49.97,129.54,False,38.94,254.68,-1.95,,281.94,False,Frankfurt Airport
